rid,rater,video,sam,sam2,lastSam,dimension,modality,shift,comments,timeStart,timeAnno,timeDone,timeFinish,elapsedAnno,elapsedDone,gender,eating,drinking,reading,calling,abpl,abar,abdo,fmood,lastSam2
45149,-205111088,1221,1,0,1,a,f,-1,,Wed Sep 03 2014 17:30:19 GMT-0500 (Hora de verano central (M̩xico)),Wed Sep 03 2014 17:30:19 GMT-0500 (Hora de verano central (M̩xico)),Wed Sep 03 2014 17:33:18 GMT-0500 (Hora de verano central (M̩xico)),Wed Sep 03 2014 17:33:46 GMT-0500 (Hora de verano central (M̩xico)),5,178817,m,-1,0,-1,-1,-1,0.952016587,-0.057429719,neg,1
45180,-1833411501,1221,2,0,2,a,f,-1,,Thu Sep 04 2014 07:47:04 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:47:04 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:49:37 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:49:51 GMT+0200 (Central European Daylight Time),8,152855,m,-1,0,-1,-1,-0.441767068,-0.946309768,-0.216465863,neg,2
37436,-1763777840,1222,4,2,2,a,f,1,,Wed Jul 30 2014 06:19:32 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:20:11 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:23:37 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 06:24:33 GMT+0300 (GTB Daylight Time),38931,245510,m,-1,0,-1,1,-0.742168675,-0.124832753,-0.048594378,neu,2
37848,-432686749,1222,4,2,2,a,f,1,,Wed Jul 30 2014 12:01:46 GMT+0300 (EEST),Wed Jul 30 2014 12:01:46 GMT+0300 (EEST),Wed Jul 30 2014 12:07:54 GMT+0300 (EEST),Wed Jul 30 2014 12:09:06 GMT+0300 (EEST),6,367707,m,-1,0,-1,1,0.004417671,0.052108431,-0.773092369,neu,2
38675,977015534,1222,4,1,1,a,f,1,,Fri Aug 01 2014 18:18:32 GMT-0700 (Pacific Daylight Time),Fri Aug 01 2014 18:19:09 GMT-0700 (Pacific Daylight Time),Fri Aug 01 2014 18:27:04 GMT-0700 (Pacific Daylight Time),Fri Aug 01 2014 18:27:42 GMT-0700 (Pacific Daylight Time),36377,511211,m,-1,0,-1,1,-0.035341365,-0.829409419,-0.552208835,neg,1
38815,-1861462821,1222,3,0,3,a,f,-1,,Sun Aug 03 2014 10:56:34 GMT+0200 (Central European Daylight Time),Sun Aug 03 2014 10:56:34 GMT+0200 (Central European Daylight Time),Sun Aug 03 2014 11:02:20 GMT+0200 (Central European Daylight Time),Sun Aug 03 2014 11:02:33 GMT+0200 (Central European Daylight Time),17,345729,m,-1,0,-1,1,-0.185542169,-0.989990354,0.287148594,neu,3
38862,1105831178,1222,2,0,2,a,f,-1,,Mon Aug 04 2014 03:01:36 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 03:01:36 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 03:05:53 GMT+0300 (GTB Daylight Time),Mon Aug 04 2014 03:06:10 GMT+0300 (GTB Daylight Time),9,256981,m,-1,0,-1,1,0.106024096,-0.980327213,-0.348995984,neg,2
45177,-1833411501,1222,2,0,2,a,f,-1,,Thu Sep 04 2014 07:32:49 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:33:51 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:37:21 GMT+0200 (Central European Daylight Time),Thu Sep 04 2014 07:37:38 GMT+0200 (Central European Daylight Time),61801,271178,m,-1,0,-1,1,-0.079518072,-0.978339955,-0.357831325,neu,2
45272,-172259647,1222,2,0,2,a,f,-1,,Thu Sep 04 2014 18:36:53 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:37:55 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:41:20 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:41:38 GMT+0600 (Bangladesh Standard Time),61477,266244,m,-1,0,-1,1,-0.580371216,-0.774125243,-0.048594378,neu,2
45283,-1653953381,1222,1,5,5,a,f,1,,Thu Sep 04 2014 16:47:20 GMT+0100,Thu Sep 04 2014 16:48:26 GMT+0100,Thu Sep 04 2014 17:02:52 GMT+0100,Thu Sep 04 2014 17:03:24 GMT+0100,66158,932512,m,-1,0,-1,1,-0.123694779,-0.90124054,-0.499196787,pos,5
45323,1874289208,1222,3,0,3,a,f,-1,,Fri Sep 05 2014 00:04:34 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:04:34 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:08:32 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:08:56 GMT+0200 (Central European Daylight Time),6,238206,m,-1,0,-1,1,-0.238554217,-0.198226242,-0.728915663,neu,3
37366,-35200229,1223,1,0,1,a,f,-1,,Wed Jul 30 2014 09:16:27 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 09:18:06 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 09:42:55 GMT+0700 (SE Asia Standard Time),Wed Jul 30 2014 09:43:21 GMT+0700 (SE Asia Standard Time),99240,1587855,m,-1,0,-1,-1,0.097188755,-0.971108424,-0.384337349,neg,1
37855,-1185942687,1223,3,0,3,a,f,-1,,Wed Jul 30 2014 09:03:15 GMT+0000 (Maroc),Wed Jul 30 2014 09:03:15 GMT+0000 (Maroc),Wed Jul 30 2014 09:11:50 GMT+0000 (Maroc),Wed Jul 30 2014 09:12:11 GMT+0000 (Maroc),24,515610,m,-1,0,-1,-1,0.053012048,-0.987855157,-0.304819277,neu,3
37923,-783059057,1223,1,0,1,a,f,-1,,Wed Jul 30 2014 12:38:14 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:39:52 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:45:54 GMT+0300 (E. Europe Daylight Time),Wed Jul 30 2014 12:46:57 GMT+0300 (E. Europe Daylight Time),98280,460699,m,-1,0,-1,-1,-0.110441767,-0.957657582,-0.419678715,neg,1
38669,-1797080490,1223,2,3,3,a,f,1,,Thu Jul 31 2014 21:42:59 GMT-0300 (Hora oficial do Brasil),Thu Jul 31 2014 21:42:59 GMT-0300 (Hora oficial do Brasil),Thu Jul 31 2014 21:47:21 GMT-0300 (Hora oficial do Brasil),Thu Jul 31 2014 21:48:52 GMT-0300 (Hora oficial do Brasil),14,262743,m,1,0,-1,-1,-0.538955823,-0.829409419,0.552208835,neu,3
38725,43782344,1223,3,0,3,a,f,-1,,Fri Aug 01 2014 12:41:19 GMT-0400 (Eastern Daylight Time),Fri Aug 01 2014 12:41:19 GMT-0400 (Eastern Daylight Time),Fri Aug 01 2014 13:02:49 GMT-0400 (Eastern Daylight Time),Fri Aug 01 2014 13:03:06 GMT-0400 (Eastern Daylight Time),2,1289583,m,-1,0,-1,-1,0.053012048,-0.990913389,-0.278313253,neu,3
38774,-303949768,1223,2,0,2,a,f,-1,,Sat Aug 02 2014 17:45:23 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:45:23 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:48:31 GMT+0100 (GMT Daylight Time),Sat Aug 02 2014 17:49:06 GMT+0100 (GMT Daylight Time),2,187242,m,-1,0,-1,-1,-0.035341365,-0.993831586,-0.242971888,neg,2
45142,-586466082,1223,1,0,1,a,f,-1,,Wed Sep 03 2014 21:26:00 GMT+0100 (GMT Daylight Time),Wed Sep 03 2014 21:26:48 GMT+0100 (GMT Daylight Time),Wed Sep 03 2014 21:30:00 GMT+0100 (GMT Daylight Time),Wed Sep 03 2014 21:30:32 GMT+0100 (GMT Daylight Time),47923,240399,m,-1,0,-1,-1,0.203212851,-0.996012624,-0.075100402,neg,1
45154,-983788963,1223,1,0,1,a,f,-1,,Wed Sep 03 2014 23:21:47 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 23:22:42 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 23:27:07 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 23:27:29 GMT+0300 (GTB Daylight Time),54913,320533,m,-1,0,-1,-1,-0.362248996,-0.977273077,-0.004417671,neg,1
45325,1874289208,1223,3,0,3,a,f,-1,,Fri Sep 05 2014 00:18:40 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:19:14 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:23:26 GMT+0200 (Central European Daylight Time),Fri Sep 05 2014 00:23:47 GMT+0200 (Central European Daylight Time),34342,286290,m,-1,0,-1,-1,-0.406425703,-0.421859577,-0.684738956,neg,3
45374,-1195045697,1223,1,0,1,a,f,-1,,Fri Sep 05 2014 09:15:08 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 09:16:20 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 09:20:17 GMT+0600 (Bangladesh Standard Time),Fri Sep 05 2014 09:20:39 GMT+0600 (Bangladesh Standard Time),72635,308959,m,-1,0,-1,-1,-0.147439489,-0.997839159,-0.101606426,neg,1
39502,-575772362,1224,1,5,5,a,f,1,,Sat Aug 23 2014 01:54:56 GMT+0200 (ora legale Europa occidentale),Sat Aug 23 2014 01:54:56 GMT+0200 (ora legale Europa occidentale),Sat Aug 23 2014 01:56:05 GMT+0200 (ora legale Europa occidentale),Sat Aug 23 2014 01:56:28 GMT+0200 (ora legale Europa occidentale),4,68435,m,-1,0,-1,-1,0.83935743,0.418441409,0.287148594,pos,5
39514,-53419226,1224,1,4,4,a,f,1,,Fri Aug 22 2014 21:06:10 GMT-0500 (Central Daylight Time),Fri Aug 22 2014 21:07:50 GMT-0500 (Central Daylight Time),Fri Aug 22 2014 21:09:24 GMT-0500 (Central Daylight Time),Fri Aug 22 2014 21:10:30 GMT-0500 (Central Daylight Time),100213,194244,m,-1,0,1,-1,0.706827309,0.103087226,0.781927711,neu,4
39636,1825356128,1224,4,0,4,a,f,-1,,Sat Aug 23 2014 17:46:10 GMT+0300 (FLE Daylight Time),Sat Aug 23 2014 17:46:10 GMT+0300 (FLE Daylight Time),Sat Aug 23 2014 17:47:42 GMT+0300 (FLE Daylight Time),Sat Aug 23 2014 17:47:59 GMT+0300 (FLE Daylight Time),6,91402,m,-1,0,1,-1,-0.203212851,-0.844035318,0.543373494,pos,4
39969,1322198288,1224,4,2,2,a,f,1,,Wed Aug 27 2014 16:35:38 GMT+0200 (Central Europe Daylight Time),Wed Aug 27 2014 16:35:38 GMT+0200 (Central Europe Daylight Time),Wed Aug 27 2014 16:36:46 GMT+0200 (Central Europe Daylight Time),Wed Aug 27 2014 16:37:30 GMT+0200 (Central Europe Daylight Time),3,67880,m,-1,0,-1,-1,0.591967871,-0.53575154,-0.658232932,neu,2
43801,-1831722166,1224,2,1,1,a,f,1,,Sat Aug 30 2014 12:28:59 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:28:59 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:30:06 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:30:42 GMT+0300 (GTB Daylight Time),8,66757,m,-1,0,1,-1,1,0.997352114,0.225301205,neg,1
43873,-991735411,1224,4,0,4,a,f,-1,,Sat Aug 30 2014 11:52:20 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:52:20 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:53:26 GMT+0200 (Central European Daylight Time),Sat Aug 30 2014 11:53:42 GMT+0200 (Central European Daylight Time),3,66239,m,-1,0,-1,-1,0.795180723,0.179013489,0.375502008,pos,4
43891,-1685909308,1224,2,0,2,a,f,-1,,Sat Aug 30 2014 18:00:04 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 18:00:04 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 18:01:13 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 18:01:35 GMT-0700 (Pacific Daylight Time),12,69145,m,-1,0,1,-1,0.38875502,-0.969690548,0.357831325,neu,2
44147,1842216352,1224,1,0,1,a,f,-1,good job,Sat Aug 30 2014 22:05:53 GMT+0300 (GTB Yaz Saati),Sat Aug 30 2014 22:06:33 GMT+0300 (GTB Yaz Saati),Sat Aug 30 2014 22:07:51 GMT+0300 (GTB Yaz Saati),Sat Aug 30 2014 22:08:18 GMT+0300 (GTB Yaz Saati),40182,118310,m,-1,0,-1,-1,0.19437751,-0.996381279,0.163453815,neg,1
44492,734501001,1224,5,0,5,a,f,-1,,Sun Aug 31 2014 13:32:51 GMT+0700 (SE Asia Standard Time),Sun Aug 31 2014 13:32:51 GMT+0700 (SE Asia Standard Time),Sun Aug 31 2014 13:34:57 GMT+0700 (SE Asia Standard Time),Sun Aug 31 2014 13:36:01 GMT+0700 (SE Asia Standard Time),13,126285,m,-1,0,-1,-1,1,0.97662244,0.569879518,pos,5
44760,-1833411501,1224,4,0,4,a,f,-1,,Mon Sep 01 2014 00:09:34 GMT+0200 (Central European Daylight Time),Mon Sep 01 2014 00:09:34 GMT+0200 (Central European Daylight Time),Mon Sep 01 2014 00:10:41 GMT+0200 (Central European Daylight Time),Mon Sep 01 2014 00:10:55 GMT+0200 (Central European Daylight Time),8,67160,m,-1,0,-1,-1,-0.300401606,-0.988428044,0.136947791,pos,4
45084,-2031167885,1224,3,0,3,a,f,-1,,Wed Sep 03 2014 16:57:40 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 16:57:40 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 16:58:46 GMT+0300 (GTB Daylight Time),Wed Sep 03 2014 16:59:04 GMT+0300 (GTB Daylight Time),3,66316,m,-1,0,-1,-1,0.229718876,-0.844035318,0.543373494,neu,3
45087,-2130297778,1224,5,0,5,a,f,-1,,Wed Sep 03 2014 19:59:56 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 19:59:56 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 20:01:05 GMT+0600 (Bangladesh Standard Time),Wed Sep 03 2014 20:01:24 GMT+0600 (Bangladesh Standard Time),3,69075,m,-1,0,-1,-1,0.117620752,-0.994401353,0.234136546,pos,5
45218,1930490294,1224,2,3,3,a,f,1,,Thu Sep 04 2014 08:16:48 GMT-0400 (Eastern Daylight Time),Thu Sep 04 2014 08:30:16 GMT-0400 (Eastern Daylight Time),Thu Sep 04 2014 08:31:32 GMT-0400 (Eastern Daylight Time),Thu Sep 04 2014 08:32:16 GMT-0400 (Eastern Daylight Time),807932,883821,m,-1,0,1,-1,0.159036145,0.483767259,0.852610442,neu,3
45254,506485023,1224,2,4,4,a,f,1,,Thu Sep 04 2014 15:55:33 GMT+0100 (GMT Daylight Time),Thu Sep 04 2014 15:55:33 GMT+0100 (GMT Daylight Time),Thu Sep 04 2014 15:57:04 GMT+0100 (GMT Daylight Time),Thu Sep 04 2014 15:57:37 GMT+0100 (GMT Daylight Time),8,91045,m,-1,0,-1,-1,1,0.97662244,0.340160643,neu,4
37373,-1193487118,1225,2,4,4,a,f,1,,Tue Jul 29 2014 23:00:43 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:00:43 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:01:57 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:02:33 GMT-0400 (Eastern Daylight Time),7,73991,m,-1,0,-1,-1,-0.141365462,0.97085673,-1,neu,4
37481,-58962097,1225,3,2,2,a,f,1,,Tue Jul 29 2014 20:56:07 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:56:07 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:58:19 GMT-0700 (Pacific Daylight Time),Tue Jul 29 2014 20:59:05 GMT-0700 (Pacific Daylight Time),3,132464,m,-1,0,-1,-1,0.503614458,-0.198226242,-0.728915663,neu,2
37501,-1763777840,1225,1,0,1,a,f,-1,,Wed Jul 30 2014 07:12:54 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:12:54 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:14:08 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:14:30 GMT+0300 (GTB Daylight Time),3,74329,m,-1,0,-1,-1,0.088353414,0.982146128,-1,neg,1
37954,1792201690,1225,4,0,4,a,f,-1,,Wed Jul 30 2014 05:58:36 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 05:58:36 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 06:00:06 GMT-0400 (Eastern Daylight Time),Wed Jul 30 2014 06:00:58 GMT-0400 (Eastern Daylight Time),3,90050,m,-1,0,-1,1,0.145783133,-0.997878133,-0.004417671,pos,4
38229,654439300,1225,2,0,2,a,f,-1,,Wed Jul 30 2014 16:30:49 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:30:49 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:32:06 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 16:33:16 GMT+0200 (ora legale Europa occidentale),4,77305,m,-1,0,1,-1,0.008835341,-0.245814568,0.720080321,neu,2
38279,970447765,1225,1,0,1,a,f,-1,,Wed Jul 30 2014 17:12:49 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:12:49 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:14:09 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 17:14:35 GMT+0200 (ora legale Europa occidentale),7,79853,m,-1,0,1,-1,0.680321285,-0.441995604,-0.12811245,neg,1
38317,515349155,1225,5,0,5,a,f,-1,,Wed Jul 30 2014 18:12:14 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 18:12:14 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 18:13:28 GMT+0200 (ora legale Europa occidentale),Wed Jul 30 2014 18:13:43 GMT+0200 (ora legale Europa occidentale),2,73942,m,-1,0,-1,-1,1,0.987436601,0.569879518,pos,5
38486,31837702,1225,1,4,4,a,f,1,,Wed Jul 30 2014 23:13:02 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 23:13:02 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 23:14:15 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 23:14:36 GMT+0200 (Central European Daylight Time),7,73027,m,-1,0,1,-1,0.353413655,0.790003978,0.932128514,pos,4
37349,-1397103287,1320,1,5,5,a,f,1,,Tue Jul 29 2014 22:30:56 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 22:30:56 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 22:32:46 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 22:33:00 GMT-0400 (Eastern Daylight Time),6,109821,m,-1,0,1,-1,-0.079518072,-0.993204024,0.251807229,pos,5
37397,-1193487118,1320,2,5,5,a,f,1,,Tue Jul 29 2014 23:12:48 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:12:48 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:14:24 GMT-0400 (Eastern Daylight Time),Tue Jul 29 2014 23:14:55 GMT-0400 (Eastern Daylight Time),5,95646,m,-1,0,1,-1,-0.477108434,0.879362866,-0.96746988,pos,5
37506,-1763777840,1320,4,0,4,a,f,-1,,Wed Jul 30 2014 07:16:40 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:16:40 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:18:01 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 07:18:20 GMT+0300 (GTB Daylight Time),3,80926,m,-1,0,1,-1,-0.901204819,0.688984896,0.057429719,pos,4
37810,141739656,1320,2,5,5,a,f,1,,Wed Jul 30 2014 10:45:47 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:45:47 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:47:07 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 10:47:41 GMT+0200 (Central European Daylight Time),7,79567,m,-1,0,1,-1,0.070682731,1,-1,pos,5
37990,-2111726225,1320,2,4,4,a,f,1,,Wed Jul 30 2014 12:34:30 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:34:30 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:36:36 GMT+0200 (Central European Daylight Time),Wed Jul 30 2014 12:37:21 GMT+0200 (Central European Daylight Time),10,125881,m,-1,0,1,-1,1,1,-0.463855422,pos,4
38082,622644722,1320,4,0,4,a,f,-1,,Wed Jul 30 2014 15:14:27 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:14:27 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:15:47 GMT+0300 (GTB Daylight Time),Wed Jul 30 2014 15:16:09 GMT+0300 (GTB Daylight Time),3,79971,m,-1,0,1,-1,-0.212048193,0.704811638,-0.90562249,pos,4
45201,-1263582641,1320,2,5,5,a,f,1,,Thu Sep 04 2014 11:44:27 GMT+0100 (Central Europe Standard Time),Thu Sep 04 2014 11:44:27 GMT+0100 (Central Europe Standard Time),Thu Sep 04 2014 11:45:53 GMT+0100 (Central Europe Standard Time),Thu Sep 04 2014 11:46:12 GMT+0100 (Central Europe Standard Time),6,86043,m,-1,0,1,-1,0.857028112,0.504711046,-0.32248996,pos,5
45263,-2098907744,1320,3,0,3,a,f,-1,,Thu Sep 04 2014 18:02:58 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:02:58 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:05:05 GMT+0600 (Bangladesh Standard Time),Thu Sep 04 2014 18:05:26 GMT+0600 (Bangladesh Standard Time),9,126923,m,-1,0,1,-1,-0.324146317,-0.984998758,-0.181124498,neu,3
39570,-282051840,1321,3,0,3,a,f,-1,,Sat Aug 23 2014 14:02:55 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:02:55 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:04:39 GMT+0200 (Central Europe Daylight Time),Sat Aug 23 2014 14:05:15 GMT+0200 (Central Europe Daylight Time),8,104192,m,-1,0,-1,-1,-0.150200803,-0.997772588,-0.136947791,neu,3
39613,1131919392,1321,2,0,2,a,f,-1,,Sat Aug 23 2014 22:16:27 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 22:16:27 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 22:24:50 GMT+0800 (Malay Peninsula Standard Time),Sat Aug 23 2014 22:25:13 GMT+0800 (Malay Peninsula Standard Time),40,502945,m,-1,0,-1,-1,-0.313654618,-0.986623449,-0.136947791,neu,2
39815,1939363389,1321,3,0,3,a,f,-1,,Mon Aug 25 2014 06:28:33 GMT-0400 (Eastern Daylight Time),Mon Aug 25 2014 06:28:33 GMT-0400 (Eastern Daylight Time),Mon Aug 25 2014 06:31:12 GMT-0400 (Eastern Daylight Time),Mon Aug 25 2014 06:31:35 GMT-0400 (Eastern Daylight Time),22,158971,m,-1,0,-1,-1,0.008835341,-0.999271025,0.048594378,neu,3
43700,-436887577,1321,3,0,3,a,f,-1,,Sat Aug 30 2014 01:43:31 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 01:44:48 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 01:47:17 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 01:47:59 GMT-0700 (Pacific Daylight Time),76567,226135,m,-1,0,-1,-1,-0.353413655,-0.979357247,0.181124498,neg,3
43755,1026394496,1321,3,0,3,a,f,-1,,Sat Aug 30 2014 12:11:26 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:11:26 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:13:12 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 12:13:28 GMT+0300 (FLE Daylight Time),13,106619,m,-1,0,-1,-1,-0.397590361,-0.966646047,0.278313253,neu,3
43791,1732699711,1321,4,0,4,a,f,-1,,Sat Aug 30 2014 11:22:49 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:23:17 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:27:42 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:28:00 GMT+0200 (Central Europe Daylight Time),27422,292545,f,-1,0,-1,-1,0.366666667,-0.976154253,-0.181124498,pos,4
43812,-440286071,1321,1,2,2,a,f,1,,Sat Aug 30 2014 12:30:55 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:30:55 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:32:50 GMT+0300 (GTB Daylight Time),Sat Aug 30 2014 12:33:10 GMT+0300 (GTB Daylight Time),4,115636,m,-1,0,-1,-1,0.123694779,-0.661157962,-0.622891566,neg,2
43886,-1685909308,1321,1,0,1,a,f,-1,,Sat Aug 30 2014 17:48:19 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 17:49:03 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 17:59:10 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 17:59:27 GMT-0700 (Pacific Daylight Time),44294,650884,m,-1,0,-1,-1,0.318072289,-0.985961823,-0.022088353,neg,1
43916,-1889503360,1321,1,0,1,a,f,-1,,Sat Aug 30 2014 11:48:07 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 11:49:12 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 12:08:29 GMT+0200 (Central Europe Daylight Time),Sat Aug 30 2014 12:10:08 GMT+0200 (Central Europe Daylight Time),65228,1222087,m,-1,0,-1,-1,-0.45060241,-0.9409837,-0.154618474,neg,1
44155,-1369278086,1321,3,0,3,a,f,-1,,Sat Aug 30 2014 22:11:18 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 22:11:18 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 22:17:42 GMT+0300 (FLE Daylight Time),Sat Aug 30 2014 22:18:35 GMT+0300 (FLE Daylight Time),50,384254,m,-1,0,-1,-1,-0.008835341,-0.987855157,-0.304819277,neu,3
44217,1578800307,1321,1,0,1,a,f,-1,,Sat Aug 30 2014 21:37:15 GMT+0100 (GMT Daylight Time),Sat Aug 30 2014 21:37:55 GMT+0100 (GMT Daylight Time),Sat Aug 30 2014 21:40:20 GMT+0100 (GMT Daylight Time),Sat Aug 30 2014 21:40:47 GMT+0100 (GMT Daylight Time),40405,185016,m,-1,0,-1,-1,-0.432931727,-0.149532699,-0.737751004,neu,1
44477,-1056250966,1321,4,0,4,a,f,-1,,Sat Aug 30 2014 22:11:34 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 22:11:34 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 22:15:57 GMT-0700 (Pacific Daylight Time),Sat Aug 30 2014 22:16:13 GMT-0700 (Pacific Daylight Time),6,263317,m,-1,0,-1,-1,-0.804016064,0.228929947,-0.269477912,neu,4
44715,1792201690,1321,2,0,2,a,f,-1,,Sun Aug 31 2014 13:12:09 GMT-0400 (Eastern Daylight Time),Sun Aug 31 2014 13:12:09 GMT-0400 (Eastern Daylight Time),Sun Aug 31 2014 13:15:25 GMT-0400 (Eastern Daylight Time),Sun Aug 31 2014 13:15:52 GMT-0400 (Eastern Daylight Time),3,195819,m,-1,0,-1,-1,-0.06626506,-0.961507255,-0.410843373,neu,2
